Site,Parameter,Date,Year,Month,Day,Hour,NowCastConc,AQI,AQICat,RawConc,ConcUnit,Duration,QCName
Ho Chi Minh City,PM2.5 - Principal,01DEC18:01:00,2018,12,1,1,19,66,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:02:00,2018,12,1,2,18,64,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:03:00,2018,12,1,3,20,68,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:04:00,2018,12,1,4,24,76,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:05:00,2018,12,1,5,25,77,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:06:00,2018,12,1,6,40,111,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:07:00,2018,12,1,7,52,141,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:08:00,2018,12,1,8,44,122,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:09:00,2018,12,1,9,40,112,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:10:00,2018,12,1,10,41,116,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:11:00,2018,12,1,11,33,95,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:12:00,2018,12,1,12,26,80,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:13:00,2018,12,1,13,25,78,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:14:00,2018,12,1,14,22,72,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:15:00,2018,12,1,15,19,66,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:16:00,2018,12,1,16,13,52,Moderate,6,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:17:00,2018,12,1,17,17,61,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:18:00,2018,12,1,18,19,65,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:19:00,2018,12,1,19,21,70,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:20:00,2018,12,1,20,22,73,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:21:00,2018,12,1,21,19,65,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:22:00,2018,12,1,22,16,59,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,01DEC18:23:00,2018,12,1,23,19,66,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:00:00,2018,12,2,0,20,67,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:01:00,2018,12,2,1,21,69,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:02:00,2018,12,2,2,27,82,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:03:00,2018,12,2,3,22,72,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:04:00,2018,12,2,4,13,53,Moderate,4,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:05:00,2018,12,2,5,6.4,27,Good,0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:06:00,2018,12,2,6,15,56,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:07:00,2018,12,2,7,26,81,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:08:00,2018,12,2,8,39,110,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:09:00,2018,12,2,9,32,92,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:10:00,2018,12,2,10,26,80,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:11:00,2018,12,2,11,21,69,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:12:00,2018,12,2,12,19,66,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:13:00,2018,12,2,13,14,55,Moderate,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:14:00,2018,12,2,14,13,52,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:15:00,2018,12,2,15,12,49,Good,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:16:00,2018,12,2,16,12,50,Good,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:17:00,2018,12,2,17,11,48,Good,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:18:00,2018,12,2,18,13,53,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:19:00,2018,12,2,19,15,57,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:20:00,2018,12,2,20,16,58,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:21:00,2018,12,2,21,26,81,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:22:00,2018,12,2,22,24,76,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,02DEC18:23:00,2018,12,2,23,24,75,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:00:00,2018,12,3,0,27,83,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:01:00,2018,12,3,1,23,74,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:02:00,2018,12,3,2,31,90,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:03:00,2018,12,3,3,39,109,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:04:00,2018,12,3,4,43,119,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:05:00,2018,12,3,5,50,138,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:06:00,2018,12,3,6,47,130,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:07:00,2018,12,3,7,47,130,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:08:00,2018,12,3,8,38,107,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:09:00,2018,12,3,9,34,96,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:10:00,2018,12,3,10,33,95,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:11:00,2018,12,3,11,30,89,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:12:00,2018,12,3,12,26,79,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:13:00,2018,12,3,13,36,101,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:14:00,2018,12,3,14,29,86,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:15:00,2018,12,3,15,20,68,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:16:00,2018,12,3,16,18,64,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:17:00,2018,12,3,17,13,53,Moderate,8,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:18:00,2018,12,3,18,15,57,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:19:00,2018,12,3,19,23,73,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:20:00,2018,12,3,20,27,83,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:21:00,2018,12,3,21,28,85,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:22:00,2018,12,3,22,27,82,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,03DEC18:23:00,2018,12,3,23,30,88,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:00:00,2018,12,4,0,29,86,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:01:00,2018,12,4,1,26,81,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:02:00,2018,12,4,2,22,71,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:03:00,2018,12,4,3,15,58,Moderate,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:04:00,2018,12,4,4,21,70,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:05:00,2018,12,4,5,24,76,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:06:00,2018,12,4,6,35,99,Moderate,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:07:00,2018,12,4,7,37,105,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:08:00,2018,12,4,8,44,122,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:09:00,2018,12,4,9,38,106,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:10:00,2018,12,4,10,36,101,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:11:00,2018,12,4,11,38,108,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:12:00,2018,12,4,12,34,97,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:13:00,2018,12,4,13,27,82,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:14:00,2018,12,4,14,22,71,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:15:00,2018,12,4,15,19,66,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:16:00,2018,12,4,16,17,62,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:17:00,2018,12,4,17,19,66,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:18:00,2018,12,4,18,26,79,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:19:00,2018,12,4,19,24,75,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:20:00,2018,12,4,20,27,82,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:21:00,2018,12,4,21,24,77,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:22:00,2018,12,4,22,26,81,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,04DEC18:23:00,2018,12,4,23,24,75,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:00:00,2018,12,5,0,16,59,Moderate,8,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:01:00,2018,12,5,1,12,49,Good,8,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:02:00,2018,12,5,2,6.4,27,Good,1,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:03:00,2018,12,5,3,7.7,32,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:04:00,2018,12,5,4,9.3,39,Good,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:05:00,2018,12,5,5,17,60,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:06:00,2018,12,5,6,23,74,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:07:00,2018,12,5,7,30,89,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:08:00,2018,12,5,8,25,77,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:09:00,2018,12,5,9,25,77,Moderate,24,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:10:00,2018,12,5,10,33,95,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:11:00,2018,12,5,11,28,84,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:12:00,2018,12,5,12,29,86,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:13:00,2018,12,5,13,24,77,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:14:00,2018,12,5,14,24,76,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:15:00,2018,12,5,15,24,76,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:16:00,2018,12,5,16,21,70,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:17:00,2018,12,5,17,20,68,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:18:00,2018,12,5,18,13,53,Moderate,6,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:19:00,2018,12,5,19,12,52,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:20:00,2018,12,5,20,12,49,Good,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:21:00,2018,12,5,21,12,49,Good,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:22:00,2018,12,5,22,19,65,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,05DEC18:23:00,2018,12,5,23,18,63,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:00:00,2018,12,6,0,18,64,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:01:00,2018,12,6,1,16,59,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:02:00,2018,12,6,2,22,71,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:03:00,2018,12,6,3,22,73,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:04:00,2018,12,6,4,23,74,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:05:00,2018,12,6,5,30,89,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:06:00,2018,12,6,6,26,79,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:07:00,2018,12,6,7,32,93,Moderate,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:08:00,2018,12,6,8,50,137,Unhealthy for Sensitive Groups,68,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:09:00,2018,12,6,9,71,159,Unhealthy,91,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:10:00,2018,12,6,10,68,157,Unhealthy,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:11:00,2018,12,6,11,46,126,Unhealthy for Sensitive Groups,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:12:00,2018,12,6,12,31,92,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:13:00,2018,12,6,13,20,68,Moderate,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:14:00,2018,12,6,14,17,60,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:15:00,2018,12,6,15,13,52,Moderate,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:16:00,2018,12,6,16,15,57,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:17:00,2018,12,6,17,11,45,Good,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:18:00,2018,12,6,18,12,50,Good,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:19:00,2018,12,6,19,15,58,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:20:00,2018,12,6,20,20,68,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:21:00,2018,12,6,21,21,70,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:22:00,2018,12,6,22,19,66,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,06DEC18:23:00,2018,12,6,23,19,66,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:00:00,2018,12,7,0,8.5,35,Good,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:01:00,2018,12,7,1,9.2,38,Good,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:02:00,2018,12,7,2,27,81,Moderate,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:03:00,2018,12,7,3,36,103,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:04:00,2018,12,7,4,39,110,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:05:00,2018,12,7,5,49,133,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:06:00,2018,12,7,6,41,115,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:07:00,2018,12,7,7,57,152,Unhealthy,72,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:08:00,2018,12,7,8,54,147,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:09:00,2018,12,7,9,65,156,Unhealthy,75,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:10:00,2018,12,7,10,62,154,Unhealthy,59,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:11:00,2018,12,7,11,48,132,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:12:00,2018,12,7,12,43,119,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:13:00,2018,12,7,13,29,87,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:14:00,2018,12,7,14,20,68,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:15:00,2018,12,7,15,19,65,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:16:00,2018,12,7,16,17,61,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:17:00,2018,12,7,17,17,61,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:18:00,2018,12,7,18,17,61,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:19:00,2018,12,7,19,16,59,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:20:00,2018,12,7,20,17,61,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:21:00,2018,12,7,21,18,64,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:22:00,2018,12,7,22,13,52,Moderate,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,07DEC18:23:00,2018,12,7,23,18,64,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:00:00,2018,12,8,0,15,56,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:01:00,2018,12,8,1,11,45,Good,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:02:00,2018,12,8,2,14,56,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:03:00,2018,12,8,3,16,60,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:04:00,2018,12,8,4,15,57,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:05:00,2018,12,8,5,14,54,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:06:00,2018,12,8,6,22,71,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:07:00,2018,12,8,7,22,72,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:08:00,2018,12,8,8,23,73,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:09:00,2018,12,8,9,23,73,Moderate,24,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:10:00,2018,12,8,10,24,76,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:11:00,2018,12,8,11,21,69,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:12:00,2018,12,8,12,22,73,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:13:00,2018,12,8,13,13,53,Moderate,4,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:14:00,2018,12,8,14,11,48,Good,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:15:00,2018,12,8,15,9.2,38,Good,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:16:00,2018,12,8,16,8.0,33,Good,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:17:00,2018,12,8,17,10,42,Good,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:18:00,2018,12,8,18,13,52,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,08DEC18:19:00,2018,12,8,19,15,58,Moderate,18,UG/M3,1 Hr,Valid
