Site,Parameter,Date,Year,Month,Day,Hour,NowCastConc,AQI,AQICat,RawConc,ConcUnit,Duration,QCName
Ho Chi Minh City,PM2.5 - Principal,24DEC18:09:00,2018,12,24,9,28,84,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:10:00,2018,12,24,10,29,86,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:11:00,2018,12,24,11,31,91,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:12:00,2018,12,24,12,27,83,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:13:00,2018,12,24,13,27,83,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:14:00,2018,12,24,14,30,89,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:15:00,2018,12,24,15,31,90,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:16:00,2018,12,24,16,33,94,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:17:00,2018,12,24,17,29,86,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:18:00,2018,12,24,18,25,77,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:19:00,2018,12,24,19,21,70,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:20:00,2018,12,24,20,28,84,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:21:00,2018,12,24,21,25,77,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:22:00,2018,12,24,22,31,90,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC18:23:00,2018,12,24,23,32,92,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:00:00,2018,12,25,0,31,92,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:01:00,2018,12,25,1,22,72,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:02:00,2018,12,25,2,19,65,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:03:00,2018,12,25,3,30,89,Moderate,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:04:00,2018,12,25,4,43,118,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:05:00,2018,12,25,5,52,141,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:06:00,2018,12,25,6,47,129,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:07:00,2018,12,25,7,55,150,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:08:00,2018,12,25,8,63,155,Unhealthy,71,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:09:00,2018,12,25,9,50,137,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:10:00,2018,12,25,10,43,118,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:11:00,2018,12,25,11,43,119,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:12:00,2018,12,25,12,40,113,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:13:00,2018,12,25,13,39,109,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:14:00,2018,12,25,14,34,97,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:15:00,2018,12,25,15,36,102,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:16:00,2018,12,25,16,32,94,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:17:00,2018,12,25,17,29,86,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:18:00,2018,12,25,18,26,80,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:19:00,2018,12,25,19,28,84,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:20:00,2018,12,25,20,27,81,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:21:00,2018,12,25,21,23,74,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:22:00,2018,12,25,22,21,70,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,25DEC18:23:00,2018,12,25,23,17,60,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:00:00,2018,12,26,0,13,52,Moderate,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:01:00,2018,12,26,1,9.3,39,Good,6,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:02:00,2018,12,26,2,17,60,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:03:00,2018,12,26,3,19,65,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:04:00,2018,12,26,4,21,71,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:05:00,2018,12,26,5,22,71,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:06:00,2018,12,26,6,22,71,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:07:00,2018,12,26,7,25,79,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:08:00,2018,12,26,8,31,90,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:09:00,2018,12,26,9,44,121,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:10:00,2018,12,26,10,47,129,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:11:00,2018,12,26,11,35,100,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:12:00,2018,12,26,12,31,90,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:13:00,2018,12,26,13,27,82,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:14:00,2018,12,26,14,25,79,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:15:00,2018,12,26,15,23,73,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:16:00,2018,12,26,16,24,76,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:17:00,2018,12,26,17,20,68,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:18:00,2018,12,26,18,17,61,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:19:00,2018,12,26,19,22,71,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:20:00,2018,12,26,20,28,85,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:21:00,2018,12,26,21,25,77,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:22:00,2018,12,26,22,24,76,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC18:23:00,2018,12,26,23,20,68,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:00:00,2018,12,27,0,24,75,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:01:00,2018,12,27,1,24,76,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:02:00,2018,12,27,2,17,61,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:03:00,2018,12,27,3,13,54,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:04:00,2018,12,27,4,10,43,Good,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:05:00,2018,12,27,5,12,51,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:06:00,2018,12,27,6,17,60,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:07:00,2018,12,27,7,18,63,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:08:00,2018,12,27,8,25,78,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:09:00,2018,12,27,9,38,108,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:10:00,2018,12,27,10,43,120,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:11:00,2018,12,27,11,47,130,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:12:00,2018,12,27,12,45,123,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:13:00,2018,12,27,13,41,115,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:14:00,2018,12,27,14,44,121,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:15:00,2018,12,27,15,38,108,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:16:00,2018,12,27,16,31,90,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:17:00,2018,12,27,17,25,79,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:18:00,2018,12,27,18,25,78,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:19:00,2018,12,27,19,32,93,Moderate,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:20:00,2018,12,27,20,38,106,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:21:00,2018,12,27,21,47,129,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:22:00,2018,12,27,22,38,107,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC18:23:00,2018,12,27,23,34,98,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:00:00,2018,12,28,0,30,88,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:01:00,2018,12,28,1,31,90,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:02:00,2018,12,28,2,33,95,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:03:00,2018,12,28,3,59,153,Unhealthy,85,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:04:00,2018,12,28,4,54,146,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:05:00,2018,12,28,5,45,125,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:06:00,2018,12,28,6,44,122,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:07:00,2018,12,28,7,47,130,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:08:00,2018,12,28,8,52,140,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:09:00,2018,12,28,9,64,155,Unhealthy,76,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:10:00,2018,12,28,10,62,155,Unhealthy,61,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:11:00,2018,12,28,11,53,144,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:12:00,2018,12,28,12,86,167,Unhealthy,118,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:13:00,2018,12,28,13,95,172,Unhealthy,105,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:14:00,2018,12,28,14,79,163,Unhealthy,62,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:15:00,2018,12,28,15,58,152,Unhealthy,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:16:00,2018,12,28,16,37,104,Unhealthy for Sensitive Groups,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:17:00,2018,12,28,17,25,79,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:18:00,2018,12,28,18,20,67,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:19:00,2018,12,28,19,20,67,Moderate,24,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:20:00,2018,12,28,20,27,83,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:21:00,2018,12,28,21,32,92,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:22:00,2018,12,28,22,34,97,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC18:23:00,2018,12,28,23,28,85,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:00:00,2018,12,29,0,35,100,Moderate,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:01:00,2018,12,29,1,45,125,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:02:00,2018,12,29,2,77,162,Unhealthy,109,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:03:00,2018,12,29,3,88,168,Unhealthy,98,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:04:00,2018,12,29,4,71,159,Unhealthy,55,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:05:00,2018,12,29,5,61,154,Unhealthy,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:06:00,2018,12,29,6,53,143,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:07:00,2018,12,29,7,50,137,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:08:00,2018,12,29,8,44,121,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:09:00,2018,12,29,9,38,107,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:10:00,2018,12,29,10,27,83,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:11:00,2018,12,29,11,24,76,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:12:00,2018,12,29,12,24,75,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:13:00,2018,12,29,13,17,62,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:14:00,2018,12,29,14,16,58,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:15:00,2018,12,29,15,16,59,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:16:00,2018,12,29,16,19,65,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:17:00,2018,12,29,17,33,95,Moderate,47,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:18:00,2018,12,29,18,30,88,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:19:00,2018,12,29,19,28,84,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:20:00,2018,12,29,20,29,86,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:21:00,2018,12,29,21,31,92,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:22:00,2018,12,29,22,28,84,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC18:23:00,2018,12,29,23,25,78,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:00:00,2018,12,30,0,27,82,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:01:00,2018,12,30,1,23,75,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:02:00,2018,12,30,2,28,85,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:03:00,2018,12,30,3,37,104,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:04:00,2018,12,30,4,36,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:05:00,2018,12,30,5,39,109,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:06:00,2018,12,30,6,42,118,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:07:00,2018,12,30,7,47,129,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:08:00,2018,12,30,8,44,121,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:09:00,2018,12,30,9,38,107,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:10:00,2018,12,30,10,31,92,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:11:00,2018,12,30,11,25,77,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:12:00,2018,12,30,12,24,76,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:13:00,2018,12,30,13,25,79,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:14:00,2018,12,30,14,27,82,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:15:00,2018,12,30,15,24,76,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:16:00,2018,12,30,16,18,63,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:17:00,2018,12,30,17,14,56,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:18:00,2018,12,30,18,17,62,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:19:00,2018,12,30,19,15,56,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:20:00,2018,12,30,20,12,51,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:21:00,2018,12,30,21,16,59,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:22:00,2018,12,30,22,12,50,Good,8,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC18:23:00,2018,12,30,23,12,48,Good,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:00:00,2018,12,31,0,11,47,Good,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:01:00,2018,12,31,1,12,48,Good,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:02:00,2018,12,31,2,13,52,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:03:00,2018,12,31,3,13,53,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:04:00,2018,12,31,4,13,54,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:05:00,2018,12,31,5,15,56,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:06:00,2018,12,31,6,15,57,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:07:00,2018,12,31,7,14,56,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:08:00,2018,12,31,8,15,56,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:09:00,2018,12,31,9,13,52,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:10:00,2018,12,31,10,13,53,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:11:00,2018,12,31,11,11,47,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:12:00,2018,12,31,12,8.9,37,Good,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:13:00,2018,12,31,13,11,45,Good,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:14:00,2018,12,31,14,9.9,41,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:15:00,2018,12,31,15,11,45,Good,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:16:00,2018,12,31,16,10,43,Good,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:17:00,2018,12,31,17,13,53,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:18:00,2018,12,31,18,14,54,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:19:00,2018,12,31,19,12,51,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:20:00,2018,12,31,20,14,54,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:21:00,2018,12,31,21,17,62,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:22:00,2018,12,31,22,17,60,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC18:23:00,2018,12,31,23,15,58,Moderate,14,UG/M3,1 Hr,Valid
